ano,rede,localizacao,disciplina,serie,media,nivel_0,nivel_1,nivel_2,nivel_3,nivel_4,nivel_5,nivel_6,nivel_7,nivel_8,nivel_9,nivel_10
2005,federal,total,MT,5,181.1447488765655,9.4151807404615848,16.582726685743438,22.237269921213013,19.684831788763653,15.059715954671791,9.4526199898035124,5.0790095133088693,1.9658533159739529,0.48706602306077451,0.0346543371395494,0.0010717298598334
2005,"total - federal, estadual e municipal",total,MT,5,177.08103200531971,11.664013328659914,17.928565273186198,21.372156385268763,20.039126091332282,14.189056617853309,8.41110253432531,4.1886488910811428,1.606869913096149,0.51815744057450164,0.0759498986586792,0.0063536259639038
2005,municipal,total,MT,5,174.86269848108472,12.87047610754246,18.65840290827397,20.926175362151671,20.232113667003315,13.726001698146041,7.847848593121693,3.7005861768107327,1.4044998043627903,0.53101936323656573,0.0946610551328161,0.008215264217891
2005,total - estadual e municipal,total,MT,5,174.91996349959297,12.859933574825218,18.644276893179534,20.912092439959064,20.227538395461234,13.726043437646592,7.8572276846465572,3.7151586454761567,1.4159639640308823,0.53469173302551609,0.097910714397773,0.0091625173514393
2005,"total - federal, estadual, municipal e privada",total,MT,9,239.52289538699637,22.522453587044083,19.004776274013995,18.968627137457609,16.061494184600996,10.461184115538019,7.372900818595558,3.2201794275480942,1.6485486686910522,0.5849739611431285,0.1548618253677751,
2005,"total - federal, estadual, municipal e privada",total,MT,5,182.37595575052364,10.525865888615863,16.428944538872958,20.033114288721297,19.51581954656417,14.791748098255942,9.6340356232331,5.4556884094080083,2.5015278180354565,0.88635994760821235,0.19148499868708749,0.0354108419980993
2005,estadual,total,LP,9,298.09024065561607,5.48813397503834,2.1958861047950085,6.7373538310153034,6.65365084148558,21.175805874545581,25.292222701666315,23.687739297091007,7.5448664631326317,1.2243409112301815,,
2005,privada,total,LP,5,211.412147442759,2.879011002015468,5.7528288219004446,11.959277510881646,18.30182386470366,21.10544394363238,20.62076489288452,13.57659321407508,4.2220935093539413,1.2911806563961574,0.29098258415648731,
2005,estadual,total,LP,5,228.01218560027735,0.22808769578399371,4.066541375983129,6.1728670745481153,12.779044946800584,21.196540239581022,29.493578500421616,14.42863754281894,7.4253973863729339,2.053346840041061,2.155958397648686,
2005,privada,total,MT,9,293.54312278871595,4.8596541814827967,5.3548759491231364,9.4449354970725743,15.222973769907394,17.410296331203412,18.219696496403703,15.250847665650175,9.72758497248913,3.4387519100689428,1.0703832265987352,
2005,privada,total,MT,5,226.14286203272115,1.1181397832394819,4.0333439040234387,8.96482836664426,15.190259896630849,19.773489632070039,19.742584955998783,15.928813712616265,9.8966123488701037,3.9298569635589642,1.1464777688526595,0.27559266749504979
2005,estadual,total,MT,5,243.94575279726021,0.1522341631846047,1.617139437786933,3.9368980667424478,14.71262304800749,13.776355164518412,19.162544827010223,21.2804398214901,15.234568940313624,4.9612723904447158,4.0149669130256429,1.1509572274759785
2005,estadual,total,MT,9,325.77483993877496,3.345976553605349,2.4819681850339053,3.9268313106392059,8.0959137645447612,10.655891539814744,13.820548628065968,23.00332481694041,13.344479595746522,14.579770990477249,6.7452946151318347,
2011,municipal,total,LP,12,273.842056786165,17.51924154761404,14.089567938721483,17.601994776424583,21.325598617560924,13.205365545941794,11.087403445384377,5.17082812835276,0,0,,
